time,theta,beta,hip_vx,hip_vz
0.043000000000000003,1.8410713007610824,0.46561377430398737,0.10000000000000026,0.0
0.044,1.8406952722624628,0.46529772800574576,0.10000000000000026,0.0
0.045,1.8403194847544972,0.464981583100287,0.10000000000000026,0.0
0.046,1.8399439382963125,0.46466533960173634,0.10000000000000026,0.0
0.047,1.8395686329472403,0.4643489975242914,0.10000000000000026,0.0
0.048,1.8391935687668113,0.4640325568822231,0.10000000000000026,0.0
0.049,1.8388187458147596,0.46371601768987575,0.10000000000000026,0.0
0.05,1.83844416415102,0.4633993799616664,0.10000000000000026,0.0
0.051000000000000004,1.8380698238357287,0.4630826437120854,0.10000000000000026,0.0
0.052000000000000005,1.8376957249292203,0.4627658089556967,0.10000000000000026,0.0
0.053,1.8373218674920284,0.4624488757071374,0.10000000000000026,0.0
0.054,1.8369482515848867,0.4621318439811184,0.10000000000000026,0.0
0.055,1.8365748772687278,0.46181471379242367,0.10000000000000026,0.0
0.056,1.836201744604679,0.46149748515591127,0.10000000000000026,0.0
0.057,1.8358288536540681,0.4611801580865126,0.10000000000000026,0.0
0.058,1.8354562044784177,0.4608627325992328,0.10000000000000026,0.0
0.059000000000000004,1.8350837971394467,0.46054520870915133,0.10000000000000026,0.0
0.06,1.8347116316990706,0.46022758643142103,0.10000000000000026,0.0
0.061,1.834339708219398,0.459909865781269,0.10000000000000026,0.0
0.062,1.8339680267627319,0.4595920467739964,0.10000000000000026,0.0
0.063,1.8335965873915712,0.45927412942497836,0.10000000000000026,0.0
0.064,1.8332253901686075,0.4589561137496643,0.10000000000000026,0.0
0.065,1.832854435156723,0.45863799976357805,0.10000000000000026,0.0
0.066,1.8324837224189954,0.45831978748231766,0.10000000000000026,0.0
0.067,1.8321132520186914,0.45800147692155563,0.10000000000000026,0.0
0.068,1.83174302401927,0.45768306809703896,0.10000000000000026,0.0
0.069,1.831373038484381,0.45736456102458917,0.10000000000000026,0.0
0.07,1.831003295477864,0.4570459557201026,0.10000000000000026,0.0
0.07100000000000001,1.8306337950637486,0.45672725219955024,0.10000000000000026,0.0
0.07200000000000001,1.8302645373062525,0.4564084504789776,0.10000000000000026,0.0
0.073,1.8298955222697826,0.4560895505745054,0.10000000000000026,0.0
0.074,1.8295267500189334,0.45577055250232923,0.10000000000000026,0.0
0.075,1.8291582206184864,0.4554514562787195,0.10000000000000026,0.0
0.076,1.8287899341334106,0.455132261920022,0.10000000000000026,0.0
0.077,1.8284218906288618,0.4548129694426574,0.10000000000000026,0.0
0.078,1.82805409017018,0.45449357886312175,0.10000000000000026,0.0
0.079,1.8276865328228924,0.45417409019798627,0.09999999999999983,0.0
0.08,1.8273192186527085,0.4538545034638979,0.0999999999999994,0.0
0.081,1.8269521477255242,0.4535348186775786,0.0999999999999994,0.0
0.082,1.8265853201074187,0.45321503585582606,0.0999999999999994,0.0
0.083,1.8262187358646527,0.4528951550155136,0.0999999999999994,0.0
0.084,1.8258523950636714,0.4525751761735901,0.0999999999999994,0.0
0.085,1.8254862977711017,0.4522550993470802,0.0999999999999994,0.0
0.08600000000000001,1.8251204440537512,0.45193492455308437,0.0999999999999994,0.0
0.08700000000000001,1.82475483397861,0.45161465180877886,0.0999999999999994,0.0
0.088,1.8243894676128465,0.45129428113141606,0.0999999999999994,0.0
0.089,1.824024345023811,0.4509738125383244,0.0999999999999994,0.0
0.09,1.823659466279033,0.4506532460469082,0.0999999999999994,0.0
0.091,1.8232948314462205,0.45033258167464807,0.0999999999999994,0.0
0.092,1.8229304405932603,0.45001181943910074,0.0999999999999994,0.0
0.093,1.822566293788216,0.4496909593578996,0.0999999999999994,0.0
0.094,1.8222023910993286,0.44937000144875416,0.0999999999999994,0.0
0.095,1.8218387325950185,0.44904894572945026,0.0999999999999994,0.0
0.096,1.8214753183438794,0.44872779221785053,0.0999999999999994,0.0
0.097,1.8211121484146826,0.4484065409318941,0.0999999999999994,0.0
0.098,1.8207492228763738,0.448085191889597,0.0999999999999994,0.0
0.099,1.8203865417980734,0.4477637451090516,0.0999999999999994,0.0
0.1,1.820024105249077,0.4474422006084274,0.0999999999999994,0.0
0.101,1.819661913298853,0.44712055840597054,0.0999999999999994,0.0
0.10200000000000001,1.819299966017044,0.44679881852000425,0.0999999999999994,0.0
0.10300000000000001,1.8189382634734643,0.44647698096892896,0.0999999999999994,0.0
0.10400000000000001,1.818576805738102,0.44615504577122195,0.0999999999999994,0.0
0.105,1.8182155928811146,0.4458330129454379,0.0999999999999994,0.0
0.106,1.817854624972832,0.4455108825102086,0.0999999999999994,0.0
0.107,1.8174939020837544,0.44518865448424316,0.0999999999999994,0.0
0.108,1.8171334242845525,0.44486632888632816,0.0999999999999994,0.0
0.109,1.8167731916460672,0.44454390573532754,0.0999999999999994,0.0
0.11,1.8164132042393073,0.4442213850501829,0.0999999999999994,0.0
0.111,1.8160534621354514,0.44389876684991336,0.0999999999999994,0.0
0.112,1.8156939654058448,0.44357605115361576,0.0999999999999994,0.0
0.113,1.815334714122002,0.4432532379804648,0.0999999999999994,0.0
0.114,1.814975708355604,0.44293032734971266,0.0999999999999994,0.0
0.115,1.814616948178498,0.44260731928068975,0.0999999999999994,0.0
0.116,1.8142584336626963,0.4422842137928043,0.0999999999999994,0.0
0.117,1.8139001648803799,0.44196101090554263,0.0999999999999994,0.0
0.11800000000000001,1.8135421419038922,0.4416377106384691,0.0999999999999994,0.0
0.11900000000000001,1.8131843648057413,0.44131431301122637,0.0999999999999994,0.0
0.12,1.8128268336586009,0.4409908180435351,0.0999999999999994,0.0
0.121,1.812469548535307,0.4406672257551948,0.0999999999999994,0.0
0.122,1.8121125095088602,0.4403435361660827,0.0999999999999994,0.0
0.123,1.811755716652421,0.4400197492961549,0.0999999999999994,0.0
0.124,1.8113991700393137,0.4396958651654459,0.0999999999999994,0.0
0.125,1.8110428697430245,0.43937188379406883,0.0999999999999994,0.0
0.126,1.8106868158372005,0.43904780520221554,0.0999999999999994,0.0
0.127,1.810331008395649,0.4387236294101565,0.0999999999999994,0.0
0.128,1.8099754474923369,0.4383993564382412,0.0999999999999994,0.0
0.129,1.8096201332013906,0.438074986306898,0.0999999999999994,0.0
0.13,1.809265065597098,0.43775051903663387,0.0999999999999994,0.0
0.131,1.8089102447539023,0.437425954648035,0.0999999999999994,0.0
0.132,1.8085556707464068,0.43710129316176705,0.0999999999999994,0.0
0.133,1.8082013436493718,0.43677653459857424,0.0999999999999994,0.0
0.134,1.8078472635377145,0.43645167897928044,0.0999999999999994,0.0
0.135,1.8074934304865102,0.43612672632478866,0.0999999999999994,0.0
0.136,1.8071398445709876,0.4358016766560813,0.0999999999999994,0.0
0.137,1.8067865058665336,0.43547652999422026,0.0999999999999994,0.0
0.138,1.8064334144486889,0.43515128636034683,0.0999999999999994,0.0
0.139,1.8060805703931493,0.4348259457756821,0.0999999999999994,0.0
0.14,1.8057279737757643,0.43450050826152664,0.0999999999999994,0.0
0.14100000000000001,1.8053756246725376,0.4341749738392608,0.0999999999999994,0.0
0.14200000000000002,1.8050235231596254,0.43384934253034485,0.0999999999999994,0.0
0.14300000000000002,1.8046716693133364,0.4335236143563188,0.0999999999999994,0.0
0.14400000000000002,1.8043200632101328,0.4331977893388026,0.0999999999999994,0.0
0.145,1.8039687049266289,0.43287186749949597,0.0999999999999994,0.0
0.146,1.8036175945395878,0.4325458488601792,0.0999999999999994,0.0
0.147,1.8032667321259248,0.4322197334427124,0.0999999999999994,0.0
0.148,1.8029161177627069,0.43189352126903596,0.0999999999999994,0.0
0.149,1.8025657515271476,0.4315672123611706,0.0999999999999994,0.0
0.15,1.8022156334966124,0.43124080674121745,0.0999999999999994,0.0
0.151,1.8018657637486144,0.43091430443135786,0.0999999999999994,0.0
0.152,1.8015161423608153,0.4305877054538538,0.0999999999999994,0.0
0.153,1.8011667694110245,0.4302610098310477,0.0999999999999994,0.0
0.154,1.8008176449771995,0.4299342175853628,0.0999999999999994,0.0
0.155,1.8004687691374432,0.4296073287393029,0.0999999999999994,0.0
0.156,1.800120141970006,0.42928034331545273,0.0999999999999994,0.0
0.157,1.7997717635532844,0.42895326133647754,0.0999999999999994,0.0
0.158,1.7994236339658203,0.4286260828251238,0.0999999999999994,0.0
0.159,1.7990757532862993,0.4282988078042188,0.0999999999999994,0.0
0.16,1.7987281215935533,0.42797143629667095,0.0999999999999994,0.0
0.161,1.7983807389665578,0.4276439683254696,0.0999999999999994,0.0
0.162,1.79803360548443,0.42731640391368564,0.0999999999999994,0.0
0.163,1.7976867212264318,0.42698874308447077,0.0999999999999994,0.0
0.164,1.797340086271968,0.4266609858610583,0.0999999999999994,0.0
0.165,1.796993700700584,0.42633313226676284,0.0999999999999994,0.0
0.166,1.796647564591969,0.42600518232498047,0.0999999999999994,0.0
0.167,1.7963016780259513,0.4256771360591888,0.0999999999999994,0.0
0.168,1.7959560410825013,0.42534899349294697,0.0999999999999994,0.0
0.169,1.7956106538417285,0.4250207546498958,0.0999999999999994,0.0
0.17,1.7952655163838829,0.4246924195537579,0.0999999999999994,0.0
0.171,1.794920628789354,0.4243639882283376,0.0999999999999994,0.0
0.17200000000000001,1.7945759911386692,0.424035460697521,0.0999999999999994,0.0
0.17300000000000001,1.794231603512494,0.4237068369852765,0.0999999999999994,0.0
0.17400000000000002,1.793887465991634,0.42337811711565415,0.0999999999999994,0.0
0.17500000000000002,1.79354357865703,0.42304930111278594,0.0999999999999994,0.0
0.176,1.7931999415897593,0.42272038900088654,0.0999999999999994,0.0
0.177,1.7928565548710378,0.4223913808042525,0.0999999999999994,0.0
0.178,1.792513418582216,0.42206227654726236,0.0999999999999994,0.0
0.179,1.7921705328047812,0.42173307625437745,0.0999999999999994,0.0
0.18,1.7918278976203539,0.4214037799501413,0.0999999999999994,0.0
0.181,1.7914855131106915,0.4210743876591798,0.0999999999999994,0.0
0.182,1.7911433793576825,0.42074489940620174,0.0999999999999994,0.0
0.183,1.7908014964433505,0.42041531521599834,0.0999999999999994,0.0
0.184,1.7904598644498528,0.42008563511344327,0.0999999999999994,0.0
0.185,1.79011848345948,0.4197558591234932,0.0999999999999994,0.0
0.186,1.7897773535546537,0.41942598727118735,0.0999999999999994,0.0
0.187,1.7894364748179277,0.419096019581648,0.0999999999999994,0.0
0.188,1.7890958473319873,0.4187659560800805,0.0999999999999994,0.0
0.189,1.788755471179648,0.41843579679177295,0.0999999999999994,0.0
0.19,1.7884153464438566,0.41810554174209674,0.0999999999999994,0.0
0.191,1.7880754732076896,0.4177751909565062,0.0999999999999994,0.0
0.192,1.7877358515543535,0.417444744460539,0.0999999999999994,0.0
0.193,1.787396481567183,0.41711420227981594,0.0999999999999994,0.0
0.194,1.7870573633296407,0.41678356444004133,0.0999999999999994,0.0
0.195,1.78671849692532,0.41645283096700275,0.0999999999999994,0.0
0.196,1.786379882437939,0.4161220018865713,0.0999999999999994,0.0
0.197,1.7860415199513453,0.41579107722470166,0.0999999999999994,0.0
0.198,1.7857034095495121,0.41546005700743205,0.0999999999999994,0.0
0.199,1.7853655513165383,0.4151289412608844,0.0999999999999994,0.0
0.2,1.7850279453366489,0.41479773001126446,0.0999999999999994,0.0
0.201,1.7846905916941964,0.41446642328486155,0.0999999999999994,0.0
0.202,1.7843534904736573,0.4141350211080489,0.0999999999999994,0.0
0.203,1.7840166417596306,0.41380352350728394,0.0999999999999994,0.0
0.20400000000000001,1.783680045636841,0.41347193050910785,0.0999999999999994,0.0
0.20500000000000002,1.7833437021901362,0.413140242140146,0.0999999999999994,0.0
0.20600000000000002,1.7830076115044864,0.41280845842710784,0.0999999999999994,0.0
0.20700000000000002,1.7826717736649869,0.41247657939678695,0.0999999999999994,0.0
0.20800000000000002,1.782336188756853,0.4121446050760612,0.0999999999999994,0.0
0.209,1.782000856865423,0.4118125354918928,0.0999999999999994,0.0
0.21,1.7816657780761556,0.41148037067132825,0.0999999999999994,0.0
0.211,1.7813309524746308,0.41114811064149875,0.0999999999999994,0.0
0.212,1.7809963801465496,0.41081575542961984,0.0999999999999994,0.0
0.213,1.780662061177731,0.4104833050629917,0.0999999999999994,0.0
0.214,1.7803279956541163,0.4101507595689991,0.0999999999999994,0.0
0.215,1.7799941836617634,0.4098181189751116,0.0999999999999994,0.0
0.216,1.7796606252868519,0.4094853833088833,0.0999999999999994,0.0
0.217,1.7793273206156754,0.4091525525979536,0.0999999999999994,0.0
0.218,1.7789942697346486,0.40881962687004636,0.0999999999999994,0.0
0.219,1.7786614727303018,0.4084866061529707,0.0999999999999994,0.0
0.22,1.778328929689283,0.4081534904746207,0.0999999999999994,0.0
0.221,1.7779966406983558,0.4078202798629754,0.0999999999999994,0.0
0.222,1.7776646058444014,0.4074869743460992,0.0999999999999994,0.0
0.223,1.7773328252144143,0.40715357395214163,0.0999999999999994,0.0
0.224,1.7770012988955053,0.4068200787093375,0.0999999999999994,0.0
0.225,1.7766700269748998,0.40648648864600695,0.0999999999999994,0.0
0.226,1.7763390095399376,0.4061528037905556,0.0999999999999994,0.0
0.227,1.776008246678072,0.40581902417147453,0.0999999999999994,0.0
0.228,1.7756777384768687,0.4054851498173404,0.0999999999999994,0.0
0.229,1.7753474850240085,0.40515118075681533,0.0999999999999994,0.0
0.23,1.7750174864072819,0.4048171170186474,0.0999999999999994,0.0
0.231,1.7746877427145937,0.40448295863167005,0.0999999999999994,0.0
0.232,1.7743582540339589,0.40414870562480276,0.0999999999999994,0.0
0.233,1.7740290204535039,0.4038143580270509,0.0999999999999994,0.0
0.234,1.7737000420614655,0.40347991586750565,0.0999999999999994,0.0
0.23500000000000001,1.7733713189461924,0.40314537917534427,0.0999999999999994,0.0
0.23600000000000002,1.77304285119614,0.4028107479798301,0.0999999999999994,0.0
0.23700000000000002,1.772714638899876,0.4024760223103124,0.0999999999999994,0.0
0.23800000000000002,1.7723866821460754,0.4021412021962267,0.0999999999999994,0.0
0.23900000000000002,1.7720589810235228,0.40180628766709475,0.0999999999999994,0.0
0.24,1.7717315356211092,0.40147127875252475,0.0999999999999994,0.0
0.241,1.7714043460278344,0.4011361754822111,0.0999999999999994,0.0
0.242,1.7710774123328064,0.40080097788593455,0.0999999999999994,0.0
0.243,1.7707507346252371,0.4004656859935627,0.0999999999999994,0.0
0.244,1.770424312994448,0.40013029983504933,0.0999999999999994,0.0
0.245,1.7700981475298643,0.3997948194404349,0.0999999999999994,0.0
0.246,1.7697722383210164,0.39945924483984674,0.0999999999999994,0.0
0.247,1.7694465854575412,0.3991235760634987,0.0999999999999994,0.0
0.248,1.7691211890291787,0.3987878131416914,0.0999999999999994,0.0
0.249,1.7687960491257748,0.3984519561048126,0.0999999999999994,0.0
0.25,1.7684711658372778,0.3981160049833367,0.0999999999999994,0.0
0.251,1.7681465392537399,0.3977799598078252,0.0999999999999994,0.0
0.252,1.7678221694653158,0.39744382060892663,0.0999999999999994,0.0
0.253,1.7674980565622624,0.3971075874173765,0.0999999999999994,0.0
0.254,1.76717420063494,0.39677126026399756,0.0999999999999994,0.0
0.255,1.7668506017738095,0.3964348391796999,0.0999999999999994,0.0
0.256,1.7665272600694322,0.39609832419548074,0.0999999999999994,0.0
0.257,1.7662041756124702,0.3957617153424249,0.0999999999999994,0.0
0.258,1.7658813484936877,0.39542501265170427,0.0999999999999994,0.0
0.259,1.7655587788039473,0.3950882161545784,0.0999999999999994,0.0
0.26,1.7652364666342115,0.39475132588239426,0.0999999999999994,0.0
0.261,1.7649144120755407,0.3944143418665866,0.0999999999999994,0.0
0.262,1.7645926152190956,0.39407726413867755,0.0999999999999994,0.0
0.263,1.764271076156135,0.39374009273027727,0.0999999999999994,0.0
0.264,1.7639497949780136,0.39340282767308343,0.0999999999999994,0.0
0.265,1.7636287717761852,0.39306546899888145,0.0999999999999994,0.0
0.266,1.7633080066421996,0.39272801673954494,0.0999999999999994,0.0
0.267,1.7629874996677035,0.39239047092703533,0.0999999999999994,0.0
0.268,1.7626672509444388,0.39205283159340193,0.0999999999999994,0.0
0.269,1.7623472605642454,0.39171509877078214,0.0999999999999994,0.0
0.27,1.7620275286190559,0.3913772724914018,0.0999999999999994,0.0
0.271,1.761708055200899,0.3910393527875745,0.0999999999999994,0.0
0.272,1.761388840401896,0.39070133969170245,0.0999999999999994,0.0
0.273,1.7610698843142647,0.39036323323627586,0.0999999999999994,0.0
0.274,1.7607511870303147,0.3900250334538734,0.0999999999999994,0.0
0.275,1.7604327486424491,0.3896867403771624,0.0999999999999994,0.0
0.276,1.7601145692431637,0.3893483540388983,0.0999999999999994,0.0
0.277,1.7597966489250467,0.3890098744719252,0.0999999999999994,0.0
0.278,1.7594789877807795,0.3886713017091759,0.0999999999999994,0.0
0.279,1.7591615859031309,0.3883326357836719,0.0999999999999994,0.0
0.28,1.7588444433849661,0.38799387672852303,0.0999999999999994,0.0
0.281,1.7585275603192358,0.3876550245769284,0.0999999999999994,0.0
0.28200000000000003,1.758210936798984,0.3873160793621758,0.0999999999999994,0.0
0.28300000000000003,1.7578945729173445,0.38697704111764164,0.0999999999999994,0.0
0.28400000000000003,1.7575784687675393,0.3866379098767915,0.0999999999999994,0.0
0.28500000000000003,1.7572626244428786,0.38629868567317993,0.0999999999999994,0.0
0.28600000000000003,1.7569470400367635,0.38595936854045043,0.0999999999999994,0.0
0.28700000000000003,1.7566317156426823,0.3856199585123357,0.0999999999999994,0.0
0.28800000000000003,1.7563166513542097,0.3852804556226577,0.0999999999999994,0.0
0.289,1.7560018472650087,0.38494085990532784,0.0999999999999994,0.0
0.29,1.7556873034688298,0.3846011713943462,0.0999999999999994,0.0
0.291,1.7553730200595077,0.38426139012380267,0.0999999999999994,0.0
0.292,1.7550589971309658,0.3839215161278764,0.0999999999999994,0.0
0.293,1.7547452347772121,0.38358154944083606,0.0999999999999994,0.0
0.294,1.7544317330923396,0.38324149009703967,0.0999999999999994,0.0
0.295,1.7541184921705268,0.382901338130935,0.0999999999999994,0.0
0.296,1.753805512106035,0.38256109357705953,0.0999999999999994,0.0
0.297,1.753492792993211,0.3822207564700401,0.0999999999999994,0.0
0.298,1.7531803349264845,0.3818803268445937,0.0999999999999994,0.0
0.299,1.7528681380003683,0.3815398047355269,0.0999999999999994,0.0
0.3,1.7525562023094599,0.3811991901777359,0.0999999999999994,0.0
0.301,1.7522445279484355,0.3808584832062073,0.0999999999999994,0.0
0.302,1.7519331150120574,0.3805176838560173,0.0999999999999994,0.0
0.303,1.7516219635951658,0.38017679216233224,0.0999999999999994,0.0
0.304,1.751311073792684,0.3798358081604085,0.0999999999999994,0.0
0.305,1.751000445699615,0.37949473188559285,0.0999999999999994,0.0
0.306,1.7506900794110436,0.3791535633733218,0.0999999999999994,0.0
0.307,1.7503799750221332,0.37881230265912236,0.0999999999999994,0.0
0.308,1.7500701326281272,0.37847094977861184,0.0999999999999994,0.0
0.309,1.7497605523243487,0.3781295047674979,0.0999999999999994,0.0
0.31,1.7494512342061976,0.3777879676615786,0.0999999999999994,0.0
0.311,1.7491421783691539,0.3774463384967424,0.0999999999999994,0.0
0.312,1.7488333849087752,0.37710461730896827,0.10000000000000113,0.0
0.313,1.7485248539206961,0.37676280413432583,0.10000000000000286,0.0
0.314,1.7482165855006289,0.37642089900897535,0.10000000000000286,0.0
0.315,1.747908579744361,0.3760789019691679,0.10000000000000286,0.0
0.316,1.7476008367477585,0.37573681305124484,0.10000000000000286,0.0
0.317,1.747293356606762,0.3753946322916387,0.10000000000000286,0.0
0.318,1.7469861394173873,0.3750523597268728,0.10000000000000286,0.0
0.319,1.7466791852757269,0.3747099953935611,0.10000000000000286,0.0
0.32,1.7463724942779455,0.374367539328409,0.10000000000000286,0.0
0.321,1.7460660665202836,0.3740249915682124,0.10000000000000286,0.0
0.322,1.7457599020990555,0.3736823521498586,0.10000000000000286,0.0
0.323,1.7454540011106494,0.373339621110326,0.10000000000000286,0.0
0.324,1.7451483636515255,0.37299679848668366,0.10000000000000286,0.0
0.325,1.7448429898182176,0.3726538843160924,0.10000000000000286,0.0
0.326,1.7445378797073308,0.37231087863580437,0.10000000000000286,0.0
0.327,1.744233033415544,0.3719677814831626,0.10000000000000286,0.0
0.328,1.7439284510396047,0.37162459289560174,0.10000000000000286,0.0
0.329,1.743624132676334,0.3712813129106478,0.10000000000000286,0.0
0.33,1.7433200784226233,0.37093794156591836,0.10000000000000286,0.0
0.331,1.7430162883754323,0.37059447889912245,0.10000000000000286,0.0
0.332,1.742712762631793,0.37025092494806067,0.10000000000000286,0.0
0.333,1.7424095012888063,0.36990727975062526,0.10000000000000286,0.0
0.334,1.742106504443642,0.36956354334480024,0.10000000000000286,0.0
0.335,1.7418037721935389,0.36921971576866125,0.10000000000000286,0.0
0.336,1.7415013046358023,0.3688757970603758,0.10000000000000286,0.0
0.337,1.7411991018678075,0.3685317872582033,0.10000000000000286,0.0
0.338,1.7408971639869968,0.3681876864004949,0.10000000000000286,0.0
0.339,1.7405954910908803,0.36784349452569354,0.10000000000000286,0.0
0.34,1.7402940832770342,0.3674992116723344,0.10000000000000286,0.0
0.341,1.739992940643101,0.3671548378790448,0.10000000000000286,0.0
0.342,1.7396920632867887,0.36681037318454407,0.10000000000000286,0.0
0.343,1.7393914513058708,0.36646581762764363,0.10000000000000286,0.0
0.34400000000000003,1.739091104798188,0.3661211712472469,0.10000000000000286,0.0
0.34500000000000003,1.7387910238616437,0.3657764340823499,0.10000000000000286,0.0
0.34600000000000003,1.738491208594206,0.3654316061720406,0.10000000000000286,0.0
0.34700000000000003,1.7381916590939073,0.3650866875554997,0.10000000000000286,0.0
0.34800000000000003,1.7378923754588451,0.36474167827200005,0.10000000000000286,0.0
0.34900000000000003,1.7375933577871785,0.3643965783609067,0.10000000000000286,0.0
0.35000000000000003,1.737294606177129,0.36405138786167784,0.10000000000000286,0.0
0.35100000000000003,1.7369961207269817,0.36370610681386367,0.10000000000000286,0.0
0.352,1.7366979015350843,0.3633607352571071,0.10000000000000286,0.0
0.353,1.7363999486998438,0.36301527323114385,0.10000000000000286,0.0
0.354,1.7361022623197304,0.3626697207758021,0.10000000000000286,0.0
0.355,1.7358048424932748,0.36232407793100296,0.10000000000000286,0.0
0.356,1.7355076893190695,0.3619783447367602,0.10000000000000286,0.0
0.357,1.735210802895765,0.3616325212331805,0.10000000000000286,0.0
0.358,1.734914183322072,0.3612866074604634,0.10000000000000286,0.0
0.359,1.734617830696762,0.3609406034589014,0.10000000000000286,0.0
0.36,1.7343217451186634,0.36059450926888,0.10000000000000286,0.0
0.361,1.734025926686665,0.3602483249308775,0.10000000000000286,0.0
0.362,1.7337303754997124,0.3599020504854656,0.10000000000000286,0.0
0.363,1.7334350916568122,0.3595556859733088,0.10000000000000286,0.0
0.364,1.7331400752570238,0.35920923143516503,0.10000000000000286,0.0
0.365,1.7328453263994663,0.3588626869118854,0.10000000000000286,0.0
0.366,1.7325508451833156,0.35851605244441415,0.10000000000000286,0.0
0.367,1.7322566317078028,0.3581693280737891,0.10000000000000286,0.0
0.368,1.7319626860722162,0.35782251384114117,0.10000000000000286,0.0
0.369,1.731669008375899,0.3574756097876947,0.10000000000000286,0.0
0.37,1.731375598718249,0.35712861595476764,0.10000000000000286,0.0
0.371,1.7310824571987204,0.35678153238377125,0.10000000000000286,0.0
0.372,1.7307895839168197,0.3564343591162105,0.10000000000000286,0.0
0.373,1.7304969789721094,0.3560870961936839,0.10000000000000286,0.0
0.374,1.7302046424642041,0.3557397436578835,0.10000000000000286,0.0
0.375,1.7299125744927721,0.3553923015505952,0.10000000000000286,0.0
0.376,1.729620775157536,0.35504476991369854,0.10000000000000286,0.0
0.377,1.7293292445582673,0.354697148789167,0.10000000000000286,0.0
0.378,1.7290379827947941,0.35434943821906745,0.10000000000000286,0.0
0.379,1.7287469899669932,0.3540016382455611,0.10000000000000286,0.0
0.38,1.7284562661747944,0.35365374891090273,0.10000000000000286,0.0
0.381,1.728165811518178,0.35330577025744125,0.10000000000000286,0.0
0.382,1.7278756260971737,0.3529577023276196,0.10000000000000286,0.0
0.383,1.7275857100118632,0.3526095451639746,0.10000000000000286,0.0
0.384,1.727296063362377,0.3522612988091372,0.10000000000000286,0.0
0.385,1.7270066862488955,0.3519129633058327,0.10000000000000286,0.0
0.386,1.7267175787716496,0.3515645386968804,0.10000000000000286,0.0
0.387,1.7264287410309156,0.3512160250251939,0.10000000000000286,0.0
0.388,1.7261401731270214,0.3508674223337808,0.10000000000000286,0.0
0.389,1.7258518751603413,0.35051873066574346,0.10000000000000286,0.0
0.39,1.7255638472312973,0.3501699500642782,0.10000000000000286,0.0
0.391,1.7252760894403585,0.34982108057267597,0.10000000000000286,0.0
0.392,1.7249886018880423,0.34947212223432184,0.10000000000000286,0.0
0.393,1.7247013846749102,0.34912307509269586,0.10000000000000286,0.0
0.394,1.7244144379015722,0.3487739391913723,0.10000000000000286,0.0
0.395,1.7241277616686832,0.3484247145740199,0.10000000000000286,0.0
0.396,1.7238413560769428,0.34807540128440223,0.10000000000000286,0.0
0.397,1.7235552212270961,0.34772599936637755,0.10000000000000286,0.0
0.398,1.7232693572199338,0.3473765088638985,0.10000000000000286,0.0
0.399,1.7229837641562882,0.3470269298210127,0.10000000000000286,0.0
0.4,1.722698442137039,0.3466772622818626,0.10000000000000286,0.0
0.401,1.7224133912631074,0.34632750629068526,0.10000000000000286,0.0
0.402,1.722128611635458,0.3459776618918128,0.10000000000000286,0.0
0.403,1.7218441033550984,0.34562772912967205,0.10000000000000286,0.0
0.404,1.7215598665230778,0.34527770804878505,0.10000000000000286,0.0
0.405,1.7212759012404886,0.34492759869376854,0.10000000000000286,0.0
0.406,1.7209922076084643,0.3445774011093345,0.10000000000000286,0.0
0.40700000000000003,1.7207087857281798,0.3442271153402898,0.10000000000000286,0.0
0.40800000000000003,1.7204256357008512,0.34387674143153657,0.10000000000000286,0.0
0.40900000000000003,1.720142757627736,0.3435262794280719,0.10000000000000286,0.0
0.41000000000000003,1.71986015161013,0.3431757293749884,0.10000000000000286,0.0
0.41100000000000003,1.7195778177493695,0.34282509131747374,0.10000000000000286,0.0
0.41200000000000003,1.7192957561468316,0.34247436530081066,0.10000000000000286,0.0
0.41300000000000003,1.7190139669039313,0.34212355137037737,0.10000000000000286,0.0
0.41400000000000003,1.7187324501221226,0.34177264957164744,0.10000000000000286,0.0
0.41500000000000004,1.7184512059028971,0.34142165995018986,0.10000000000000286,0.0
0.41600000000000004,1.718170234347787,0.3410705825516691,0.10000000000000286,0.0
0.417,1.7178895355583592,0.340719417421845,0.10000000000000286,0.0
0.418,1.7176091096362185,0.34036816460657277,0.10000000000000286,0.0
0.419,1.717328956683009,0.3400168241518033,0.10000000000000286,0.0
0.42,1.7170490768004092,0.3396653961035831,0.10000000000000286,0.0
0.421,1.7167694700901337,0.3393138805080542,0.10000000000000286,0.0
0.422,1.7164901366539336,0.33896227741145457,0.10000000000000286,0.0
0.423,1.7162110765935956,0.33861058686011747,0.10000000000000286,0.0
0.424,1.715932290010941,0.33825880890047216,0.10000000000000286,0.0
0.425,1.7156537770078268,0.33790694357904366,0.10000000000000286,0.0
0.426,1.7153755376861441,0.33755499094245267,0.10000000000000286,0.0
0.427,1.715097572147817,0.3372029510374158,0.10000000000000286,0.0
0.428,1.714819880494805,0.33685082391074544,0.10000000000000286,0.0
0.429,1.7145424628290997,0.33649860960935013,0.10000000000000286,0.0
0.43,1.7142653192527244,0.3361463081802344,0.10000000000000286,0.0
0.431,1.7139884498677393,0.33579391967049815,0.10000000000000286,0.0
0.432,1.7137118547762324,0.33544144412733823,0.10000000000000286,0.0
0.433,1.7134355340803258,0.335088881598047,0.10000000000000286,0.0
0.434,1.7131594878821725,0.33473623213001297,0.10000000000000286,0.0
0.435,1.712883716283957,0.33438349577072096,0.10000000000000286,0.0
0.436,1.7126082193878953,0.3340306725677517,0.10000000000000286,0.0
